,Symbol,Date,Open,High,Low,Close,Vol
36614,HBL,2018-10-02,545.0,555.0,540.0,540.0,"2,746.00"
36640,HBL,2018-10-03,540.0,542.0,535.0,535.0,"2,450.00"
36666,HBL,2018-10-04,533.0,546.0,533.0,540.0,"2,710.00"
36692,HBL,2018-10-07,549.0,549.0,530.0,530.0,"6,654.00"
36718,HBL,2018-10-08,535.0,540.0,527.0,527.0,"6,920.00"
36744,HBL,2018-10-09,525.0,530.0,525.0,526.0,"3,083.00"
36770,HBL,2018-10-10,528.0,528.0,524.0,528.0,"2,039.00"
36796,HBL,2018-10-11,526.0,538.0,526.0,528.0,"2,006.00"
36822,HBL,2018-10-14,533.0,543.0,533.0,540.0,362.00
36848,HBL,2018-10-15,544.0,550.0,544.0,550.0,"1,461.00"
36874,HBL,2018-10-21,555.0,560.0,552.0,552.0,"1,797.00"
36900,HBL,2018-10-22,550.0,550.0,542.0,550.0,"1,085.00"
36926,HBL,2018-10-23,551.0,551.0,543.0,550.0,859.00
36952,HBL,2018-10-24,552.0,566.0,551.0,566.0,"1,610.00"
36978,HBL,2018-10-25,558.0,558.0,550.0,551.0,"1,689.00"
37004,HBL,2018-10-28,552.0,552.0,545.0,545.0,"2,775.00"
37030,HBL,2018-10-29,540.0,545.0,540.0,542.0,"1,205.00"
37056,HBL,2018-10-30,540.0,542.0,538.0,542.0,"2,537.00"
37082,HBL,2018-10-31,552.0,552.0,536.0,536.0,820.00
37108,HBL,2018-11-01,540.0,550.0,540.0,549.0,"1,032.00"
37134,HBL,2018-11-04,545.0,545.0,532.0,532.0,"2,110.00"
37160,HBL,2018-11-05,535.0,545.0,534.0,535.0,"1,681.00"
37186,HBL,2018-11-06,535.0,532.0,532.0,542.0,147.00
37212,HBL,2018-11-11,542.0,542.0,532.0,532.0,"1,030.00"
37237,HBL,2018-11-12,529.0,532.0,524.0,524.0,"1,674.00"
37263,HBL,2018-11-13,533.0,533.0,523.0,528.0,"1,315.00"
37289,HBL,2018-11-14,525.0,530.0,525.0,530.0,"1,011.00"
37315,HBL,2018-11-15,530.0,535.0,530.0,535.0,975.00
37341,HBL,2018-11-18,535.0,536.0,530.0,531.0,922.00
37367,HBL,2018-11-19,530.0,531.0,525.0,525.0,552.00
37393,HBL,2018-11-20,524.0,527.0,521.0,522.0,"1,087.00"
37419,HBL,2018-11-21,512.0,522.0,512.0,520.0,"2,177.00"
37445,HBL,2018-11-22,520.0,520.0,513.0,513.0,930.00
37471,HBL,2018-11-25,511.0,513.0,508.0,510.0,680.00
37497,HBL,2018-11-26,509.0,509.0,502.0,505.0,"1,477.00"
37523,HBL,2018-11-27,510.0,510.0,505.0,505.0,"1,475.00"
37549,HBL,2018-11-28,502.0,510.0,502.0,510.0,"4,234.00"
37575,HBL,2018-11-29,500.0,510.0,500.0,500.0,"2,341.00"
37601,HBL,2018-12-02,491.0,498.0,488.0,490.0,"8,693.00"
37627,HBL,2018-12-03,499.0,500.0,486.0,486.0,"5,300.00"
37653,HBL,2018-12-04,491.0,491.0,483.0,483.0,"3,302.00"
37679,HBL,2018-12-05,486.0,498.0,479.0,479.0,"2,146.00"
37705,HBL,2018-12-06,477.0,485.0,477.0,477.0,"1,308.00"
37731,HBL,2018-12-09,481.0,481.0,477.0,480.0,976.00
37757,HBL,2018-12-10,475.0,499.0,475.0,499.0,791.00
37783,HBL,2018-12-11,500.0,506.0,500.0,504.0,"1,207.00"
37809,HBL,2018-12-12,505.0,511.0,505.0,511.0,774.00
37835,HBL,2018-12-13,511.0,515.0,506.0,506.0,955.00
37861,HBL,2018-12-16,510.0,529.0,510.0,528.0,516.00
37887,HBL,2018-12-17,529.0,537.0,526.0,527.0,933.00
37913,HBL,2018-12-18,530.0,530.0,526.0,526.0,"2,950.00"
37939,HBL,2018-12-19,520.0,520.0,485.0,490.0,"6,806.00"
37965,HBL,2018-12-20,490.0,495.0,485.0,495.0,"1,867.00"
37991,HBL,2018-12-23,500.0,503.0,495.0,503.0,"2,473.00"
38017,HBL,2018-12-24,508.0,508.0,502.0,506.0,"1,022.00"
38043,HBL,2018-12-25,501.0,504.0,500.0,502.0,"3,571.00"
38069,HBL,2018-12-26,510.0,518.0,508.0,516.0,535.00
38095,HBL,2018-12-27,525.0,525.0,517.0,520.0,"1,670.00"
38121,HBL,2018-12-30,524.0,528.0,514.0,514.0,"6,168.00"
38147,HBL,2018-12-31,485.0,485.0,476.0,479.0,"1,926.00"
38173,HBL,2019-01-01,482.0,482.0,473.0,475.0,"1,610.00"
38199,HBL,2019-01-02,480.0,480.0,475.0,476.0,"1,280.00"
38225,HBL,2019-01-03,475.0,475.0,473.0,474.0,"1,975.00"
38251,HBL,2019-01-06,474.0,474.0,470.0,472.0,784.00
38277,HBL,2019-01-07,465.0,465.0,458.0,458.0,"2,585.00"
38303,HBL,2019-01-08,465.0,467.0,458.0,458.0,"2,671.00"
38329,HBL,2019-01-09,460.0,464.0,455.0,460.0,"1,090.00"
38355,HBL,2019-01-10,460.0,460.0,458.0,460.0,957.00
38381,HBL,2019-01-13,460.0,460.0,458.0,458.0,760.00
38407,HBL,2019-01-14,455.0,457.0,449.0,456.0,513.00
38433,HBL,2019-01-15,450.0,465.0,450.0,460.0,"1,754.00"
38459,HBL,2019-01-16,462.0,468.0,461.0,461.0,325.00
38485,HBL,2019-01-17,464.0,464.0,455.0,455.0,"1,001.00"
38511,HBL,2019-01-20,450.0,450.0,448.0,448.0,335.00
38537,HBL,2019-01-21,450.0,450.0,449.0,449.0,879.00
38563,HBL,2019-01-22,450.0,455.0,447.0,449.0,"2,053.00"
38589,HBL,2019-01-23,450.0,452.0,449.0,451.0,"1,657.00"
38615,HBL,2019-01-24,450.0,452.0,450.0,452.0,478.00
38641,HBL,2019-01-27,449.0,450.0,447.0,450.0,358.00
38667,HBL,2019-01-28,443.0,447.0,443.0,447.0,"1,975.00"
38693,HBL,2019-01-29,443.0,445.0,442.0,443.0,"5,134.00"
38719,HBL,2019-01-30,443.0,443.0,443.0,443.0,306.00
38745,HBL,2019-01-31,450.0,450.0,448.0,448.0,"1,716.00"
38771,HBL,2019-02-03,447.0,447.0,438.0,443.0,813.00
38797,HBL,2019-02-04,438.0,442.0,438.0,442.0,"1,105.00"
38823,HBL,2019-02-05,442.0,443.0,436.0,436.0,"1,540.00"
38849,HBL,2019-02-06,436.0,436.0,429.0,431.0,"5,344.00"
38875,HBL,2019-02-07,435.0,435.0,430.0,431.0,454.00
38901,HBL,2019-02-10,425.0,430.0,425.0,430.0,425.00
38927,HBL,2019-02-11,430.0,430.0,425.0,430.0,782.00
38953,HBL,2019-02-12,438.0,438.0,425.0,426.0,884.00
38979,HBL,2019-02-13,430.0,430.0,423.0,423.0,663.00
39005,HBL,2019-02-14,420.0,425.0,418.0,425.0,"2,721.00"
39031,HBL,2019-02-17,446.0,462.0,424.0,430.0,"6,632.00"
39057,HBL,2019-02-18,430.0,431.0,427.0,428.0,"1,600.00"
39083,HBL,2019-02-19,429.0,436.0,428.0,436.0,"1,108.00"
39109,HBL,2019-02-20,433.0,433.0,427.0,431.0,786.00
39135,HBL,2019-02-21,425.0,435.0,425.0,435.0,"1,280.00"
39161,HBL,2019-02-24,435.0,438.0,428.0,430.0,"1,119.00"
39187,HBL,2019-02-25,430.0,430.0,428.0,430.0,930.00
39213,HBL,2019-02-26,430.0,430.0,428.0,428.0,195.00
39239,HBL,2019-02-27,428.0,432.0,426.0,432.0,"1,784.00"
39265,HBL,2019-03-03,430.0,430.0,425.0,425.0,"3,796.00"
39291,HBL,2019-03-05,422.0,428.0,422.0,428.0,"2,262.00"
39317,HBL,2019-03-06,423.0,427.0,423.0,427.0,"1,113.00"
39343,HBL,2019-03-07,429.0,434.0,429.0,433.0,"4,304.00"
39369,HBL,2019-03-10,430.0,431.0,430.0,431.0,358.00
39395,HBL,2019-03-11,432.0,443.0,432.0,437.0,"1,102.00"
39421,HBL,2019-03-12,440.0,456.0,440.0,448.0,"3,201.00"
39447,HBL,2019-03-13,460.0,469.0,450.0,452.0,"2,922.00"
39473,HBL,2019-03-14,460.0,470.0,460.0,468.0,"3,540.00"
39499,HBL,2019-03-17,476.0,482.0,468.0,474.0,"7,321.00"
39525,HBL,2019-03-18,480.0,480.0,470.0,470.0,"6,508.00"
39551,HBL,2019-03-19,479.0,479.0,465.0,465.0,"2,489.00"
39577,HBL,2019-03-21,471.0,471.0,454.0,462.0,"2,333.00"
39603,HBL,2019-03-24,456.0,461.0,456.0,460.0,904.00
39629,HBL,2019-03-25,455.0,464.0,453.0,459.0,999.00
39655,HBL,2019-03-26,459.0,464.0,450.0,461.0,"2,948.00"
39681,HBL,2019-03-27,460.0,460.0,455.0,455.0,"1,452.00"
39707,HBL,2019-03-28,453.0,465.0,453.0,460.0,"1,683.00"
39733,HBL,2019-03-31,460.0,461.0,451.0,458.0,"5,187.00"
39759,HBL,2019-04-01,458.0,462.0,458.0,458.0,"1,716.00"
39785,HBL,2019-04-02,458.0,471.0,458.0,470.0,"3,156.00"
39811,HBL,2019-04-03,471.0,479.0,467.0,472.0,"5,982.00"
39837,HBL,2019-04-04,467.0,477.0,464.0,475.0,"4,395.00"
39863,HBL,2019-04-07,475.0,483.0,473.0,483.0,"7,566.00"
39889,HBL,2019-04-08,492.0,500.0,483.0,490.0,"9,737.00"
39915,HBL,2019-04-09,490.0,500.0,481.0,488.0,"11,599.00"
39941,HBL,2019-04-10,490.0,493.0,480.0,480.0,"4,146.00"
39967,HBL,2019-04-11,480.0,491.0,480.0,490.0,"3,593.00"
39993,HBL,2019-04-15,491.0,496.0,488.0,495.0,"2,386.00"
40019,HBL,2019-04-16,499.0,512.0,491.0,510.0,"13,526.00"
40045,HBL,2019-04-17,520.0,520.0,510.0,510.0,"4,090.00"
40071,HBL,2019-04-18,505.0,534.0,505.0,532.0,"10,924.00"
40097,HBL,2019-04-21,530.0,581.0,515.0,580.0,"19,425.00"
40123,HBL,2019-04-22,581.0,581.0,546.0,560.0,"15,117.00"
40149,HBL,2019-04-23,564.0,565.0,550.0,562.0,"9,409.00"
